"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74007,"Rubber Thread",158125.9036165971
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74008,"Rubber Sheets",177033187.5889156
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74009,"Rubber Pipes",546135705.0969356
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74010,"Rubber Belting",38957589.60614389
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",2203131697.8336754
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74012,"Used Rubber Tires",7817115.377393113
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74013,"Rubber Inner Tubes",9713925.741266211
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74014,"Pharmaceutical Rubber Products",4548887.47119288
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",12132662.064733487
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",665693352.8306868
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74017,"Hard Rubber",1045069.5891454037
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84101,"Equine and Bovine Hides",869467.410151326
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84103,"Other Hides and Skins",1711254.1750184097
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84104,"Tanned Equine and Bovine Hides",44039554.28125526
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84105,"Tanned Sheep Hides",163851.291008351
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84106,"Tanned Goat Hides",125024.09580888072
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84107,"Leather of Other Animals",3805367.4162355885
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84108,"Chamois Leather",2232797.3413118753
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84109,"Patent Leather",92923.7794284317
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84110,"Leather Waste",75608.04512460537
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84111,"Leather Sheets",66453.87195081906
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,"Saddlery",13017097.253033327
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",369838460.6369007
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,"Leather Apparel",43973261.11348285
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84205,"Other Leather Articles",67933904.10687417
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84301,"Raw Furskins",639603.1709602899
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84302,"Tanned Furskins",1259766.3836339035
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84303,"Furskin Apparel",3089661.303474753
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84304,"Artificial Fur",83350.85792263325
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94401,"Fuel Wood",134427708.06817293
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94402,"Wood Charcoal",722762.9357529536
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94403,"Rough Wood",616420020.8527586
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94404,"Wood Stakes",1240102.5476390533
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94405,"Wood Wool",2185428.9164434047
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94406,"Railroad Ties",8821040.74109402
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94407,"Sawn Wood",478747797.19105834
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94408,"Veneer Sheets",78143426.63145517
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94409,"Shaped Wood",63779475.123919375
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94410,"Particle Board",356402162.3453688
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94411,"Wood Fiberboard",27047779.50951702
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94412,"Plywood",138724720.6090579
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94413,"Densified Wood",3820771.5017528483
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94414,"Wood Frames",4765863.960170071
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94415,"Wood Crates",252602737.97673035
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94416,"Wood Barrels",539939.4600646578
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94417,"Wooden Tool Handles",6152366.923038209
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94418,"Wood Carpentry",247969470.75956616
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",8241813.455787812
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",16167616.410432234
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94421,"Other Wood Articles",74056358.29439522
9,"Wood Products",945,"Cork and articles of cork",94501,"Raw Cork",51256.574638939645
9,"Wood Products",945,"Cork and articles of cork",94502,"Debacked Cork",131409.93947239887
9,"Wood Products",945,"Cork and articles of cork",94503,"Natural Cork Articles",286037.99959917355
9,"Wood Products",945,"Cork and articles of cork",94504,"Agglomerated Cork",1350723.53867296
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",281469.36017942126
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,"Basketwork",2380925.1991565316
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104701,"Mechanical Wood Pulp",6143.15615379012
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104702,"Dissolving Grades Chemical Woodpulp",238384458.8363672
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104703,"Sulfate Chemical Woodpulp",1952984.1631364152
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104704,"Sulfite Chemical Woodpulp",300419.52690183476
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104705,"Semi chemical Woodpulp",87518.79746602829
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104706,"Recovered Paper Pulp",12425588.21028571
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104707,"Recovered Paper",123866819.5976128
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104801,"Newsprint",6288085.753050353
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104802,"Uncoated Paper",93876738.70811644
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",4393995.970193316
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104804,"Uncoated Kraft Paper",434564385.4940778
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104805,"Other Uncoated Paper",98266742.72540298
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",68371403.99820133
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104807,"Composite Paper",5085367.299513739
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104808,"Corrugated Paper",87518289.24686033
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104809,"Carbon Paper",7784751.978414143
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",24830589.483343698
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104811,"Cellulose Fibers Paper",169427235.90330878
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104812,"Paper Pulp Filter Blocks",11211762.494846513
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,"Cigarette Paper",72757229.2648051
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",1987326.6552245957
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104816,"Other Carbon Paper",2564775.274643134
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,"Letter Stock",28256021.89312599
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",823375128.0327736
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104819,"Paper Containers",388094807.5039142
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104820,"Paper Notebooks",80440516.80042604
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104821,"Paper Labels",54922846.93074853
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104822,"Paper Spools",8361766.00524101
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104823,"Shaped Paper",131002035.36051029
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104901,"Brochures",478433498.8644037
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104902,"Newspapers",53160865.800286755
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104903,"Children's Picture Books",6607245.516394994
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104904,"Sheet Music",780320.3583390142
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104905,"Maps",1197395.7958811189
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104906,"Architectural Plans",3408152.9960333663
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104907,"Postage Stamps",5028373.702594185
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104908,"Decals",1140915.5441812635
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104909,"Postcards",3399223.646329234
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104910,"Calendars",16831998.949531022
10,"Paper Goods",1049,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104911,"Other Printed Material",440788840.7122306
11,"Textiles",1150,"Silk",115001,"Silkworm Cocoons",277883
11,"Textiles",1150,"Silk",115002,"Raw Silk",12664.094640441801
11,"Textiles",1150,"Silk",115003,"Silk Waste",66101
11,"Textiles",1150,"Silk",115004,"Non-Retail Silk Yarn",45062.30425916583
11,"Textiles",1150,"Silk",115005,"Silk Waste Yarn",60449.23315820211
11,"Textiles",1150,"Silk",115006,"Retail Silk Yarn",5848.13038676857
11,"Textiles",1150,"Silk",115007,"Silk Fabrics",256228.25685432204
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115101,"Wool",580968.9091218103
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115102,"Animal Hair",825953.941376139
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115103,"Wool or Animal Hair Waste",17077586.59909344
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115105,"Prepared Wool or Animal Hair",261404648.43503627
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115106,"Non-Retail Carded Wool Yarn",301329.4560871705
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115107,"Non-Retail Combed Wool Yarn",106835826.56279156
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115108,"Non-Retail Animal Hair Yarn",22325
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115109,"Retail Wool or Animal Hair Yarn",4127632.6142462334
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115111,"Carded Wool or Animal Hair Fabric",666297.0022701339
11,"Textiles",1151,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",115112,"Combed Wool or Animal Hair Fabric",97034458.62072559
11,"Textiles",1152,"Cotton",115201,"Raw Cotton",291363.48729507066
11,"Textiles",1152,"Cotton",115202,"Cotton Waste",2361779.3817278654
11,"Textiles",1152,"Cotton",115203,"Prepared Cotton",410942.61819844507
11,"Textiles",1152,"Cotton",115204,"Cotton Sewing Thread",903569.2285922758
11,"Textiles",1152,"Cotton",115205,"Non-Retail Pure Cotton Yarn",7102869.392648071
11,"Textiles",1152,"Cotton",115206,"Non-Retail Mixed Cotton Yarn",581174.1284335528
11,"Textiles",1152,"Cotton",115207,"Retail Cotton Yarn",998325.6439258638
11,"Textiles",1152,"Cotton",115208,"Light Pure Woven Cotton",101022213.30701154
11,"Textiles",1152,"Cotton",115209,"Heavy Pure Woven Cotton",15973323.33922822
11,"Textiles",1152,"Cotton",115210,"Light Mixed Woven Cotton",4142758.242303708
11,"Textiles",1152,"Cotton",115211,"Heavy Mixed Woven Cotton",6629743.22063193
11,"Textiles",1152,"Cotton",115212,"Other Cotton Fabrics",1988022.101067528
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115301,"Flax Fibers",39203.22604986761
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115302,"Hemp Fibers",12682.50014542549
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115303,"Jute and Other Textile Fibers",39998.15542362761
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115305,"Coconut and Other Vegetable Fibers",22887.27830159088
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115306,"Flax Yarn",297534.33133430616
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115307,"Jute Yarn",35806.98475832734
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115308,"Other Vegetable Fibers Yarn",150721.49903438616
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115309,"Flax Woven Fabric",7750031.283522436
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115310,"Jute Woven Fabric",183395.69513147717
11,"Textiles",1153,"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",115311,"Other Vegetable Fibers Fabric",38327.14181344296
11,"Textiles",1154,"Man-made filaments",115401,"Artificial Filament Sewing Thread",18644775.225457877
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",164759264.81808957
11,"Textiles",1154,"Man-made filaments",115403,"Non-Retail Artificial Filament Yarn",59127570.368384585
11,"Textiles",1154,"Man-made filaments",115404,"Synthetic Monofilament",4341215.299781689
11,"Textiles",1154,"Man-made filaments",115405,"Artificial Monofilament",59075.591927654554
11,"Textiles",1154,"Man-made filaments",115406,"Retail Artificial Filament Yarn",366852.34973260364
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",158154563.43153265
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",11883715.158450391
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",2876735.688783175
11,"Textiles",1155,"Man-made staple fibres",115502,"Artificial Filament Tow",384366.5138781492
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",71087548.72110564
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",406539.12341033475
11,"Textiles",1155,"Man-made staple fibres",115505,"Artificial Fibers Waste",1967249.1225497485
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",1058607.3530361806
11,"Textiles",1155,"Man-made staple fibres",115507,"Processed Artificial Staple Fibers",292954.76251848054
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",3496183.0542413015
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",32011503.58554893
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",5002895.272514128
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",2060676.4123062296
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",17147348.85736376
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",3500868.4930798346
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",8226887.930041811
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",8416891.301606549
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",10389713.166852044
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115601,"Wadding",10363355.476337077
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115602,"Felt",13893755.00675926
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115603,"Non-woven Textiles",420155899.52469426
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115604,"Rubber Textiles",10210965.531194337
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115605,"Metallic Yarn",420838.1777735248
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115606,"Gimp Yarn",295229.8114012668
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115607,"Twine and Rope",61206589.48890545
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115608,"Netting",25987648.805959176
11,"Textiles",1156,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",115609,"Other Articles of Twine and Rope",4208405.712967146
11,"Textiles",1157,"Carpets and other textile floor coverings",115701,"Knotted Carpets",1765371.5375846105
11,"Textiles",1157,"Carpets and other textile floor coverings",115702,"Hand-Woven Rugs",24115168.451403752
11,"Textiles",1157,"Carpets and other textile floor coverings",115703,"Tufted Carpets",94220064.61692104
11,"Textiles",1157,"Carpets and other textile floor coverings",115704,"Felt Carpets",9181941.348163001
11,"Textiles",1157,"Carpets and other textile floor coverings",115705,"Other Carpets",7352213.430636313
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115801,"Woven Fabrics",33174786.421591315
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115802,"Terry Fabric",136597.26500629899
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115803,"Gauze",85481.90660783899
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115804,"Tulles and Net Fabric",1219780.6878848057
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115805,"Hand-Woven Tapestries",41593.67423256977
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115806,"Narrow Woven Fabric",54343312.551594034
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115807,"Labels",1376889.3415865346
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115808,"Ornamental Trimmings",1703435.5984688783
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115809,"Metallic Fabric",32986.50260512653
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115810,"Embroidery",3641384.04912153
11,"Textiles",1158,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",115811,"Quilted Textiles",2527528.623838172
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115901,"Gum Coated Textile Fabric",15720342.199148318
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115902,"Polyamide Fabric",83674633.5163174
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115903,"Plastic Coated Textile Fabric",128975112.72298193
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115904,"Linoleum",3106450.687218492
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115905,"Textile Wall Coverings",1667676.8931326177
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115906,"Rubber Textile Fabric",36215872.67714704
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115907,"Coated Textile Fabric",5625301.950942717
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115908,"Textile Wicks",78705.90282472162
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115909,"Hose Piping Textiles",5813210.866525011
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115910,"Conveyor Belt Textiles",29419226.646306895
11,"Textiles",1159,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",115911,"Technical Use Textiles",73371919.10805485
11,"Textiles",1160,"Fabrics; knitted or crocheted",116001,"Pile Fabric",2516235.001210653
11,"Textiles",1160,"Fabrics; knitted or crocheted",116002,"Light Rubberized Knitted Fabric",102665223.29924987
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116101,"Knit Men's Coats",47417203.13022334
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116102,"Knit Women's Coats",17023096.68847405
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116103,"Knit Men's Suits",30470005.636453744
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116104,"Knit Women's Suits",100976053.47788556
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116105,"Knit Men's Shirts",40299003.6971079
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116106,"Knit Women's Shirts",13809956.73158771
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116107,"Knit Men's Undergarments",48053930.90620936
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116108,"Knit Women's Undergarments",47278091.37314147
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116109,"Knit T-shirts",296935676.5172179
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116110,"Knit Sweaters",189156875.7462057
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116111,"Knit Babies' Garments",29674006.36874524
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116112,"Knit Active Wear",27179279.55916699
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116113,"Garments of Impregnated Fabric",4115275.388529243
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116114,"Other Knit Garments",72875019.0363237
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116115,"Knit Socks and Hosiery",81155685.55313239
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116116,"Knit Gloves",33230751.051708896
11,"Textiles",1161,"Apparel and clothing accessories; knitted or crocheted",116117,"Other Knit Clothing Accessories",14943190.79744249
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116201,"Non-Knit Men's Coats",151833345.54014146
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116202,"Non-Knit Women's Coats",97372263.34814717
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116203,"Non-Knit Men's Suits",403085254.1120597
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116204,"Non-Knit Women's Suits",226063303.14611444
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116205,"Non-Knit Men's Shirts",50540189.864458025
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116206,"Non-Knit Women's Shirts",48074006.22780572
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116207,"Non-Knit Men's Undergarments",6802760.641859677
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116208,"Non-Knit Women's Undergarments",5073008.994910231
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116209,"Non-Knit Babies' Garments",9658724.029333588
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116210,"Felt or Coated Fabric Garments",40956992.25496374
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116211,"Non-Knit Active Wear",30290853.32572399
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116212,"Other Women's Undergarments",57809431.6265164
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116213,"Handkerchiefs",753618.262803473
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116214,"Scarves",16616286.511411255
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116215,"Neck Ties",1118361.5090514275
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116216,"Non-Knit Gloves",8366911.767407651
11,"Textiles",1162,"Apparel and clothing accessories; not knitted or crocheted",116217,"Other Non-Knit Clothing Accessories",6098049.798528828
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116301,"Blankets",25764218.944395874
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116302,"House Linens",166137020.01649985
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116303,"Window Dressings",105186136.87430166
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116304,"Bedspreads",48073002.61749193
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116305,"Packing Bags",47777489.72573221
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116306,"Awnings, Tents, and Sails",61346578.525747
11,"Textiles",1163,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",116307,"Other Cloth Articles",122611671.9948605
