"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42205,"Vermouth",8284737.381699184
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42206,"Other Fermented Beverages",20783794.065702345
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42207,"Alcohol > 80% ABV",46250378.24352329
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",220177668.88759857
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42209,"Vinegar",7558808.2606938705
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,"Animal Meal and Pellets",43084531.02488187
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42302,"Bran",3514781.1159063303
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42303,"Starch Residue",15544529.228486013
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,"Soybean Meal",146397740.8066361
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42305,"Ground Nut Meal",1088.6989639339301
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,"Other Vegetable Residues",52442236.51368213
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42307,"Wine Lees",1033.5746320441099
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42308,"Other Vegetable Residues and Waste",14882231.500491325
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",341884102.6035689
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42401,"Raw Tobacco",78609679.60119222
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",356550148.09189737
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42403,"Processed Tobacco",92515534.1755786
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,"Salt",43873716.585391924
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52502,"Iron Pyrites",164772.93205962915
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52503,"Sulphur",6764464.472011226
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52504,"Graphite",6031862.857373446
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,"Sand",15455540.511841787
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52506,"Quartz",3904178.2253485536
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,"Kaolin",6220569.206510839
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52508,"Clays",14853942.968477646
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52509,"Chalk",2325271.706217728
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52510,"Calcium Phosphates",71603.94960165831
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52511,"Barium Sulphate",3529304.9510218105
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52512,"Siliceous Fossil Meals",2513455.371095828
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",2239554.0750175826
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52514,"Slate",1125738.7740592863
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",1021993.8353634275
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",4301344.341006655
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,"Gravel and Crushed Stone",13154382.685056292
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52518,"Dolomite",5324490.751768139
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52519,"Magnesium Carbonate",24391488.461369865
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",7261702.004849941
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,"Limestone",3796177.5198652064
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,"Quicklime",6947529.5783423595
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",57088830.360672526
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52524,"Asbestos",2516.22707553773
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52525,"Mica",1150479.3153831635
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,"Soapstone",8043399.957759727
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52528,"Borax",12251269.402215604
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52529,"Feldspar",6462909.958597601
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",18930471.01959858
5,"Mineral Products",526,"Ores, slag and ash",52601,"Iron Ore",350832743.7812287
5,"Mineral Products",526,"Ores, slag and ash",52602,"Manganese Ore",4329465.84809845
5,"Mineral Products",526,"Ores, slag and ash",52603,"Copper Ore",135079
5,"Mineral Products",526,"Ores, slag and ash",52605,"Cobalt Ore",95502.2736310045
5,"Mineral Products",526,"Ores, slag and ash",52606,"Aluminium Ore",8284726.89949627
5,"Mineral Products",526,"Ores, slag and ash",52607,"Lead Ore",55222
5,"Mineral Products",526,"Ores, slag and ash",52608,"Zinc Ore",781048.9321834903
5,"Mineral Products",526,"Ores, slag and ash",52609,"Tin Ores",98022
5,"Mineral Products",526,"Ores, slag and ash",52610,"Chromium Ore",5272914.136404616
5,"Mineral Products",526,"Ores, slag and ash",52611,"Tungsten Ore",5911.000000000001
5,"Mineral Products",526,"Ores, slag and ash",52613,"Molybdenum Ore",814686.5649922846
5,"Mineral Products",526,"Ores, slag and ash",52614,"Titanium Ore",27058331.99026097
5,"Mineral Products",526,"Ores, slag and ash",52615,"Niobium, Tantalum, Vanadium and Zirconium Ore",1509309.789751922
5,"Mineral Products",526,"Ores, slag and ash",52616,"Precious Metal Ore",11769
5,"Mineral Products",526,"Ores, slag and ash",52617,"Other Ores",111346.34621894304
5,"Mineral Products",526,"Ores, slag and ash",52618,"Granulated Slag",3017039.684104528
5,"Mineral Products",526,"Ores, slag and ash",52619,"Slag Dross",224580.82808736683
5,"Mineral Products",526,"Ores, slag and ash",52620,"Non-Iron and Steel Slag, Ash and Residues",34538098.093448475
5,"Mineral Products",526,"Ores, slag and ash",52621,"Other Slag and Ash",1497240.050807616
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52701,"Coal Briquettes",491890603.8640432
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52702,"Lignite",32101633.669682063
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52703,"Peat",16923681.718068562
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52704,"Coke",72716410.63644922
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52705,"Non-Petroleum Gas",275586.622753755
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52706,"Tar",125984511.37427068
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52707,"Coal Tar Oil",83032655.6185235
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52708,"Pitch Coke",3062403.828699157
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52709,"Crude Petroleum",3549225924.781425
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52710,"Refined Petroleum",2609969385.8150535
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52711,"Petroleum Gas",2120526214.331719
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52712,"Petroleum Jelly",28152172.881575514
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52713,"Petroleum Coke",127567359.93273766
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52714,"Asphalt",66428.20639603489
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52715,"Asphalt Mixtures",13828245.462436527
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52716,"Electricity",26536096.75821929
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",1557082.7266754927
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62802,"Sulfur",2650356.334293296
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,"Carbon",121363739.1643441
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",100726112.65185043
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,"Alkaline Metals",4529725.083043028
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,"Hydrochloric Acid",3125897.7706942805
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,"Sulfuric Acid",4937168.175550632
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",1220001.906190502
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,"Phosphoric Acid",2389328.305752296
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,"Boron",4645336.542944426
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",55658126.88117288
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62812,"Halides",2136112.3453269713
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62813,"Nonmetal Sulfides",1826280.036493857
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,"Ammonia",62105429.10331812
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",73825900.99136218
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62816,"Magnesium Hydroxide and Peroxide",364530.4332810698
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,"Zinc Oxide and Peroxide",31439397.550585378
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62818,"Aluminium Oxide",28552801.412006307
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62819,"Chromium Oxides and Hydroxides",2537589.4629699746
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62820,"Manganese Oxides",1121231.0171386246
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,"Iron Oxides and Hydroxides",4830956.258477325
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62822,"Cobalt Oxides and Hydroxides",2128675.715046845
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62823,"Titanium Oxides",5821294.207632705
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,"Lead Oxides",4061905.292244504
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",375472282.53201723
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,"Fluorides",1900402.9201799158
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",6593004.531216491
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",3943353.788589166
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,"Chlorates and Perchlorates",1565873.6295975822
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",3811210.5832187645
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,"Dithionites and Sulfoxylates",832626.246017932
